user_id,account_id,txn_id,event_time,event_type,amount,currency,channel,declared_income,account_deposit,residence_country,transaction_country,amount_in_1d,amount_out_1d,login_count_1h,failed_login_1h,new_ip_1d,geo_change_1d,device_id,ip_address,is_fraud,fraud_type
U-NORM-0092,ACC-0092,4500,2026-01-25 16:02:06.663835,sell,3610.29,eur,web,107700,7468.0,ph,ph,4966.7,2769.14,1,0,0,0,DEV-0092-179,154.193.86.202,0,none
U-NORM-0075,ACC-0075,4501,2026-01-25 16:04:53.023166,withdrawal,4595.95,gbp,mobile,52413,21805.0,id,id,5801.35,566.43,2,0,0,0,DEV-0075-877,99.40.76.2,0,none
U-NORM-0107,ACC-0107,4502,2026-01-25 16:08:03.974905,sell,1650.5,gbp,api,135979,47107.0,ph,ph,1078.93,654.78,3,0,0,0,DEV-0107-992,187.47.11.200,0,none
U-NORM-0091,ACC-0091,4503,2026-01-25 16:24:15.467151,withdrawal,666.75,gbp,web,54272,8763.0,th,th,1331.04,549.18,1,0,0,0,DEV-0091-891,20.221.15.107,0,none
U-NORM-0198,ACC-0198,4504,2026-01-25 16:29:20.355067,buy,1356.46,sgd,web,448596,95351.0,au,au,2253.57,938.91,1,0,0,0,DEV-0198-398,11.187.47.231,0,none
U-NORM-0060,ACC-0060,4505,2026-01-25 16:51:16.213199,withdrawal,9788.15,jpy,mobile,273670,86308.0,sg,gb,19234.66,1769.4,2,0,0,0,DEV-0060-523,130.230.134.225,0,none
U-NORM-0069,ACC-0069,4506,2026-01-25 16:54:44.139254,withdrawal,2384.93,gbp,api,35290,28586.0,jp,jp,3110.49,125.88,6,2,0,0,DEV-0069-850,105.185.40.91,0,none
U-NORM-0143,ACC-0143,4507,2026-01-25 16:57:06.062658,buy,1847.38,usd,api,106673,30804.0,us,us,2298.14,391.19,1,0,0,0,DEV-0143-846,204.207.86.194,0,none
U-NORM-0016,ACC-0016,4508,2026-01-25 17:12:09.730818,sell,12111.93,eur,api,388245,93618.0,au,au,6294.04,10732.22,2,2,0,0,DEV-0016-422,216.230.27.222,0,none
U-NORM-0189,ACC-0189,4509,2026-01-25 17:22:23.776941,withdrawal,3649.45,eur,api,367594,123532.0,au,au,6494.8,3044.32,1,0,0,0,DEV-0189-837,9.68.178.136,0,none
U-NORM-0055,ACC-0055,4510,2026-01-25 17:32:38.363489,withdrawal,1546.71,eur,web,35380,25710.0,au,au,1166.33,12.46,3,0,0,0,DEV-0055-360,174.217.73.138,0,none
U-NORM-0173,ACC-0173,4511,2026-01-25 17:32:44.921054,buy,15314.01,eur,api,188728,114650.0,gb,gb,16640.59,7377.27,1,0,0,0,DEV-0173-628,199.170.115.88,0,none
U-NORM-0170,ACC-0170,4512,2026-01-25 17:35:28.381189,sell,2492.45,gbp,web,131190,17607.0,ph,ph,839.16,383.62,1,0,0,0,DEV-0170-462,10.67.2.77,0,none
U-NORM-0089,ACC-0089,4513,2026-01-25 18:07:28.394556,deposit,14050.86,myr,web,235925,87693.0,gb,gb,19756.31,13045.78,3,0,0,0,DEV-0089-590,52.136.12.172,0,none
U-NORM-0123,ACC-0123,4514,2026-01-25 18:12:08.006497,withdrawal,2783.57,gbp,mobile,110134,15616.0,gb,us,3361.06,1987.82,1,0,0,0,DEV-0123-894,123.177.161.64,0,none
U-NORM-0185,ACC-0185,4515,2026-01-25 18:21:32.064995,deposit,1478.43,gbp,api,47145,48157.0,gb,gb,2940.49,1258.5,6,0,0,0,DEV-0185-431,21.21.91.135,0,none
U-NORM-0044,ACC-0044,4516,2026-01-25 18:24:59.015938,sell,3553.5,eur,api,117342,19407.0,th,th,3465.36,2055.09,4,0,0,0,DEV-0044-980,42.224.162.226,0,none
U-NORM-0021,ACC-0021,4517,2026-01-25 18:32:20.614153,buy,14246.16,usd,mobile,312007,122534.0,au,us,24587.72,6846.13,0,0,0,0,DEV-0021-898,55.113.115.174,0,none
U-NORM-0140,ACC-0140,4518,2026-01-25 18:38:08.132987,withdrawal,10181.7,myr,web,297915,141196.0,gb,gb,8516.07,1392.88,2,0,0,0,DEV-0140-192,24.1.166.5,0,none
U-NORM-0025,ACC-0025,4519,2026-01-25 18:47:00.486405,sell,927.41,myr,mobile,103953,18362.0,sg,sg,599.38,504.61,2,0,0,0,DEV-0025-282,204.128.36.148,0,none
U-NORM-0003,ACC-0003,4520,2026-01-25 18:49:07.484677,withdrawal,17352.01,eur,mobile,173275,122274.0,us,us,10397.18,5378.03,1,0,0,0,DEV-0003-791,55.242.86.169,0,none
U-NORM-0071,ACC-0071,4521,2026-01-25 19:39:34.632534,sell,9658.82,myr,mobile,295271,166854.0,gb,gb,11881.99,6732.12,4,0,0,0,DEV-0071-430,158.190.84.37,0,none
U-NORM-0050,ACC-0050,4522,2026-01-25 19:58:40.671949,buy,14805.49,jpy,web,300716,64281.0,us,us,13853.87,492.35,3,0,0,0,DEV-0050-842,159.227.95.63,0,none
U-NORM-0048,ACC-0048,4523,2026-01-25 20:05:58.243881,buy,2402.06,eur,api,130719,22142.0,in,in,2674.55,766.87,1,0,0,0,DEV-0048-733,139.27.96.193,0,none
U-NORM-0021,ACC-0021,4524,2026-01-25 20:14:55.033388,deposit,11444.63,jpy,web,312007,122534.0,au,au,18917.16,6382.54,2,0,0,0,DEV-0021-898,55.113.115.174,0,none
U-NORM-0143,ACC-0143,4525,2026-01-25 20:15:54.544204,sell,4557.08,jpy,mobile,106673,30804.0,us,us,523.74,2255.08,2,0,0,0,DEV-0143-846,204.207.86.194,0,none
U-NORM-0180,ACC-0180,4526,2026-01-25 20:37:02.552845,buy,15144.4,jpy,api,173975,108983.0,gb,gb,797.56,3301.9,1,0,0,0,DEV-0180-200,168.209.206.12,0,none
U-NORM-0176,ACC-0176,4527,2026-01-25 21:07:41.066886,buy,3255.64,sgd,api,60600,49984.0,sg,sg,2228.79,3097.74,0,0,0,0,DEV-0176-178,130.96.4.37,0,none
U-NORM-0107,ACC-0107,4528,2026-01-25 21:09:00.322047,buy,3486.12,eur,web,135979,47107.0,ph,ph,1878.08,1578.61,1,0,0,0,DEV-0107-992,187.47.11.200,0,none
U-NORM-0077,ACC-0077,4529,2026-01-25 21:12:48.760931,sell,3912.13,jpy,api,41842,43476.0,sg,sg,7639.73,946.89,1,0,0,0,DEV-0077-598,77.4.220.221,0,none
U-NORM-0137,ACC-0137,4530,2026-01-25 21:34:55.154487,deposit,2526.93,usd,web,105925,34385.0,ph,ph,2778.45,318.44,3,0,0,0,DEV-0137-474,128.104.158.126,0,none
U-NORM-0021,ACC-0021,4531,2026-01-25 21:35:47.089680,buy,19465.06,gbp,web,312007,122534.0,au,au,33396.51,5934.96,2,0,0,0,DEV-0021-898,55.113.115.174,0,none
U-NORM-0105,ACC-0105,4532,2026-01-25 21:40:49.102357,buy,7334.65,gbp,api,257416,82332.0,au,au,3880.09,1471.17,2,0,0,0,DEV-0105-587,187.49.121.205,0,none
U-NORM-0069,ACC-0069,4533,2026-01-25 21:40:58.915722,deposit,3172.04,jpy,web,35290,28586.0,jp,jp,6111.85,682.4,4,0,0,0,DEV-0069-850,105.185.40.91,0,none
U-NORM-0092,ACC-0092,4534,2026-01-25 21:41:25.136749,buy,2499.16,gbp,web,107700,7468.0,ph,ph,3732.49,2117.93,0,0,0,0,DEV-0092-179,154.193.86.202,0,none
U-NORM-0176,ACC-0176,4535,2026-01-25 22:22:51.688819,buy,956.93,myr,mobile,60600,49984.0,sg,sg,854.75,878.8,1,0,0,0,DEV-0176-178,130.96.4.37,0,none
U-NORM-0095,ACC-0095,4536,2026-01-25 22:25:32.545622,deposit,1705.0,usd,web,88117,48179.0,gb,gb,3339.42,847.39,1,0,0,0,DEV-0095-251,86.140.200.228,0,none
U-NORM-0161,ACC-0161,4537,2026-01-25 22:29:47.127318,deposit,2846.53,jpy,mobile,121464,37398.0,in,in,957.15,1404.86,2,0,0,0,DEV-0161-475,7.132.195.224,0,none
U-NORM-0017,ACC-0017,4538,2026-01-25 22:54:18.763924,withdrawal,4135.67,myr,web,146595,6161.0,my,my,8179.0,933.54,4,0,0,0,DEV-0017-179,34.115.227.3,0,none
U-NORM-0193,ACC-0193,4539,2026-01-25 22:55:30.068336,deposit,4123.23,myr,api,42144,33462.0,id,id,3681.28,1343.46,1,0,0,0,DEV-0193-773,159.250.239.198,0,none
U-NORM-0197,ACC-0197,4540,2026-01-25 23:13:27.493290,deposit,8023.41,jpy,mobile,249933,184321.0,gb,cn,9160.66,1718.3,5,0,0,0,DEV-0197-552,1.139.213.82,0,none
U-NORM-0030,ACC-0030,4541,2026-01-25 23:22:26.267840,sell,2334.89,gbp,api,76371,47705.0,th,th,4583.14,314.62,1,0,0,0,DEV-0030-889,25.106.242.100,0,none
U-NORM-0118,ACC-0118,4542,2026-01-25 23:37:03.864429,deposit,3047.71,gbp,api,147699,7090.0,sg,sg,2724.27,1824.59,4,0,0,0,DEV-0118-258,131.245.88.206,0,none
U-NORM-0092,ACC-0092,4543,2026-01-26 00:26:17.800703,sell,4100.66,gbp,mobile,107700,7468.0,ph,ph,7641.96,2256.93,3,0,0,0,DEV-0092-179,154.193.86.202,0,none
U-NORM-0175,ACC-0175,4544,2026-01-26 00:42:16.890569,deposit,1053.24,usd,web,104275,10976.0,th,th,1812.89,17.89,1,0,0,0,DEV-0175-173,173.77.100.57,0,none
U-NORM-0101,ACC-0101,4545,2026-01-26 00:45:03.841664,deposit,3939.6,sgd,web,93257,9453.0,vn,vn,3994.97,1977.96,5,0,0,0,DEV-0101-153,210.220.93.112,0,none
U-NORM-0145,ACC-0145,4546,2026-01-26 00:58:33.223498,deposit,3382.05,myr,web,429720,85584.0,us,us,2071.08,3151.02,2,0,0,0,DEV-0145-516,101.105.95.215,0,none
U-NORM-0122,ACC-0122,4547,2026-01-26 01:08:42.729542,withdrawal,2660.59,sgd,mobile,363109,150117.0,gb,in,4039.56,557.25,3,0,0,0,DEV-0122-502,90.144.211.169,0,none
U-NORM-0119,ACC-0119,4548,2026-01-26 01:20:35.375325,buy,8682.18,gbp,api,401594,124215.0,gb,gb,13949.01,5334.84,2,1,0,0,DEV-0119-438,204.232.205.151,0,none
U-NORM-0151,ACC-0151,4549,2026-01-26 01:27:23.251210,sell,9106.07,usd,web,159250,75547.0,sg,sg,865.06,6637.11,2,1,0,0,DEV-0151-371,63.3.51.145,0,none
U-NORM-0013,ACC-0013,4550,2026-01-26 02:23:26.087108,sell,8881.49,jpy,api,311121,186690.0,au,au,11338.5,6510.16,2,0,0,0,DEV-0013-420,106.23.113.190,0,none
U-NORM-0121,ACC-0121,4551,2026-01-26 02:29:37.818322,sell,3164.21,gbp,mobile,379023,100222.0,gb,gb,2236.36,1557.11,2,0,0,0,DEV-0121-150,100.124.245.222,0,none
U-NORM-0091,ACC-0091,4552,2026-01-26 02:31:00.200500,sell,2188.4,myr,web,54272,8763.0,th,in,3305.3,40.27,2,0,0,0,DEV-0091-891,20.221.15.107,0,none
U-NORM-0128,ACC-0128,4553,2026-01-26 02:35:13.990607,buy,3638.57,sgd,web,264547,104490.0,us,us,1402.76,644.97,4,2,0,0,DEV-0128-922,9.15.57.162,0,none
U-NORM-0050,ACC-0050,4554,2026-01-26 02:35:53.211619,sell,3936.72,jpy,web,300716,64281.0,us,us,942.98,2755.66,2,0,0,0,DEV-0050-842,159.227.95.63,0,none
U-NORM-0021,ACC-0021,4555,2026-01-26 02:43:59.341763,buy,3452.35,eur,web,312007,122534.0,au,au,1570.69,573.73,2,0,0,0,DEV-0021-898,55.113.115.174,0,none
U-NORM-0050,ACC-0050,4556,2026-01-26 02:44:40.414884,withdrawal,9954.78,eur,web,300716,64281.0,us,us,16916.43,9541.17,0,0,0,0,DEV-0050-842,159.227.95.63,0,none
U-NORM-0084,ACC-0084,4557,2026-01-26 02:45:32.358278,sell,1123.57,myr,mobile,112731,19837.0,in,in,1130.16,561.29,0,0,0,0,DEV-0084-356,89.232.245.236,0,none
U-NORM-0122,ACC-0122,4558,2026-01-26 03:29:47.948501,deposit,7683.82,eur,api,363109,150117.0,gb,gb,6517.64,3553.18,1,0,0,0,DEV-0122-502,90.144.211.169,0,none
U-NORM-0032,ACC-0032,4559,2026-01-26 03:31:35.414259,withdrawal,6662.75,myr,web,207124,187682.0,sg,sg,12426.5,3252.12,1,0,0,0,DEV-0032-560,121.11.169.54,0,none
U-NORM-0189,ACC-0189,4560,2026-01-26 03:40:34.856226,buy,16788.76,gbp,mobile,367594,123532.0,au,au,20623.71,11407.14,1,0,0,0,DEV-0189-837,9.68.178.136,0,none
U-NORM-0093,ACC-0093,4561,2026-01-26 03:53:35.088667,deposit,2486.56,eur,api,250265,162244.0,sg,sg,3223.28,2264.27,2,0,0,0,DEV-0093-576,99.221.39.154,0,none
U-NORM-0151,ACC-0151,4562,2026-01-26 04:00:30.850201,sell,5503.08,usd,mobile,159250,75547.0,sg,sg,8097.38,1507.64,1,1,0,0,DEV-0151-371,63.3.51.145,0,none
U-NORM-0071,ACC-0071,4563,2026-01-26 04:01:46.666643,buy,11424.13,sgd,web,295271,166854.0,gb,gb,9766.16,2723.43,8,0,0,0,DEV-0071-430,158.190.84.37,0,none
U-NORM-0138,ACC-0138,4564,2026-01-26 04:02:39.679048,deposit,2009.35,eur,api,106248,22391.0,us,us,1235.61,1804.57,0,0,0,0,DEV-0138-355,1.219.119.79,0,none
U-NORM-0071,ACC-0071,4565,2026-01-26 04:07:50.064493,withdrawal,4572.93,jpy,mobile,295271,166854.0,gb,gb,6583.54,1945.94,0,0,0,0,DEV-0071-430,158.190.84.37,0,none
U-NORM-0175,ACC-0175,4566,2026-01-26 04:11:29.406168,buy,1314.56,myr,web,104275,10976.0,th,th,845.55,977.27,3,0,0,0,DEV-0175-173,173.77.100.57,0,none
U-NORM-0124,ACC-0124,4567,2026-01-26 04:36:54.399758,sell,4532.25,gbp,mobile,199541,120719.0,gb,gb,4623.17,2751.35,5,0,0,0,DEV-0124-726,197.160.97.202,0,none
U-NORM-0151,ACC-0151,4568,2026-01-26 04:39:53.046913,buy,7939.51,eur,api,159250,75547.0,sg,sg,14303.09,7570.52,0,0,0,0,DEV-0151-371,63.3.51.145,0,none
U-NORM-0121,ACC-0121,4569,2026-01-26 04:47:53.953382,sell,19194.58,sgd,mobile,379023,100222.0,gb,my,32157.95,18940.99,1,2,0,0,DEV-0121-150,100.124.245.222,0,none
U-NORM-0035,ACC-0035,4570,2026-01-26 05:09:45.156702,withdrawal,2921.35,usd,web,92457,40343.0,th,th,155.86,36.3,1,0,0,0,DEV-0035-426,70.72.145.147,0,none
U-NORM-0062,ACC-0062,4571,2026-01-26 05:11:27.262940,withdrawal,2172.96,usd,mobile,45817,33080.0,ph,ph,4338.08,2121.91,2,0,0,0,DEV-0062-581,25.212.154.71,0,none
U-NORM-0173,ACC-0173,4572,2026-01-26 05:15:58.844447,deposit,15174.63,jpy,web,188728,114650.0,gb,gb,22124.26,7003.52,2,0,0,0,DEV-0173-628,199.170.115.88,0,none
U-NORM-0096,ACC-0096,4573,2026-01-26 05:17:47.245313,withdrawal,7465.79,eur,api,290631,82252.0,us,us,2742.09,2580.94,0,0,0,0,DEV-0096-429,165.188.101.231,0,none
U-NORM-0143,ACC-0143,4574,2026-01-26 05:21:52.358173,sell,124.05,usd,mobile,106673,30804.0,us,us,71.58,108.85,1,0,0,0,DEV-0143-846,204.207.86.194,0,none
U-NORM-0189,ACC-0189,4575,2026-01-26 05:46:45.272368,sell,6974.61,eur,mobile,367594,123532.0,au,au,839.99,3156.88,0,2,0,0,DEV-0189-837,9.68.178.136,0,none
U-NORM-0085,ACC-0085,4576,2026-01-26 05:53:16.354965,sell,1046.47,gbp,api,139092,46813.0,cn,cn,1786.39,488.32,3,0,0,0,DEV-0085-994,85.54.62.15,0,none
U-NORM-0199,ACC-0199,4577,2026-01-26 05:57:07.711520,sell,11733.33,gbp,web,167041,51212.0,gb,gb,2883.86,4059.01,1,0,0,0,DEV-0199-130,222.161.118.27,0,none
U-NORM-0091,ACC-0091,4578,2026-01-26 06:00:52.473642,sell,1888.37,jpy,mobile,54272,8763.0,th,th,2270.31,95.99,0,0,0,0,DEV-0091-891,20.221.15.107,0,none
U-NORM-0173,ACC-0173,4579,2026-01-26 06:05:26.791705,sell,5455.34,myr,api,188728,114650.0,gb,gb,4984.81,1777.78,0,0,0,0,DEV-0173-628,199.170.115.88,0,none
U-NORM-0041,ACC-0041,4580,2026-01-26 06:16:42.800641,deposit,4789.82,jpy,api,111219,17460.0,sg,sg,6213.8,3456.12,3,2,0,0,DEV-0041-304,48.179.14.24,0,none
U-NORM-0181,ACC-0181,4581,2026-01-26 06:51:32.923714,withdrawal,3067.27,eur,mobile,92742,29291.0,sg,sg,4661.32,982.69,4,0,0,0,DEV-0181-148,155.239.158.43,0,none
U-NORM-0003,ACC-0003,4582,2026-01-26 06:58:17.487734,withdrawal,9108.99,myr,api,173275,122274.0,us,us,11385.8,3440.7,2,0,0,0,DEV-0003-791,55.242.86.169,0,none
U-NORM-0078,ACC-0078,4583,2026-01-26 07:03:29.640847,sell,15344.4,myr,web,172625,157576.0,gb,gb,27976.02,6891.13,3,0,0,0,DEV-0078-168,189.38.47.250,0,none
U-NORM-0189,ACC-0189,4584,2026-01-26 07:04:05.418565,sell,15595.41,sgd,mobile,367594,123532.0,au,au,20307.51,2525.21,7,0,0,0,DEV-0189-837,9.68.178.136,0,none
U-NORM-0198,ACC-0198,4585,2026-01-26 07:07:22.450119,withdrawal,16610.08,sgd,web,448596,95351.0,au,au,4687.57,13634.56,3,0,0,0,DEV-0198-398,11.187.47.231,0,none
U-NORM-0110,ACC-0110,4586,2026-01-26 07:08:38.738710,sell,928.77,jpy,mobile,52742,28553.0,cn,cn,1608.09,462.31,2,0,0,0,DEV-0110-482,113.5.88.16,0,none
U-NORM-0145,ACC-0145,4587,2026-01-26 07:11:43.260038,sell,8978.45,sgd,web,429720,85584.0,us,us,1987.38,5634.4,3,0,0,0,DEV-0145-516,101.105.95.215,0,none
U-NORM-0010,ACC-0010,4588,2026-01-26 07:24:58.289312,buy,19509.69,jpy,api,431954,91869.0,us,us,35061.29,15279.96,1,0,0,0,DEV-0010-805,16.80.225.107,0,none
U-NORM-0104,ACC-0104,4589,2026-01-26 07:46:31.023911,deposit,18836.98,gbp,mobile,492402,153293.0,gb,gb,36567.89,11253.36,2,0,0,0,DEV-0104-724,132.33.43.73,0,none
U-NORM-0104,ACC-0104,4590,2026-01-26 07:56:45.474421,buy,1648.47,eur,api,492402,153293.0,gb,gb,2094.01,1332.97,1,2,0,0,DEV-0104-724,132.33.43.73,0,none
U-NORM-0048,ACC-0048,4591,2026-01-26 08:03:33.429277,sell,1468.66,sgd,mobile,130719,22142.0,in,in,2492.53,589.86,3,0,0,0,DEV-0048-733,139.27.96.193,0,none
U-NORM-0009,ACC-0009,4592,2026-01-26 08:16:29.047550,sell,7571.67,sgd,web,467013,176888.0,sg,id,9779.91,4822.42,1,0,0,0,DEV-0009-469,18.10.199.224,0,none
U-NORM-0075,ACC-0075,4593,2026-01-26 08:18:12.337856,buy,3310.39,usd,web,52413,21805.0,id,id,1068.42,2222.57,1,0,0,0,DEV-0075-877,99.40.76.2,0,none
U-NORM-0030,ACC-0030,4594,2026-01-26 08:26:49.951628,deposit,2478.94,jpy,web,76371,47705.0,th,th,718.56,631.55,2,0,0,0,DEV-0030-889,25.106.242.100,0,none
U-NORM-0098,ACC-0098,4595,2026-01-26 08:59:08.738020,withdrawal,646.16,eur,api,145788,30391.0,cn,cn,962.83,76.29,1,0,0,0,DEV-0098-537,179.178.182.193,0,none
U-NORM-0039,ACC-0039,4596,2026-01-26 09:05:56.999395,sell,10817.98,usd,web,420855,57904.0,au,au,6815.51,6226.29,2,0,0,0,DEV-0039-786,12.27.186.73,0,none
U-NORM-0004,ACC-0004,4597,2026-01-26 09:19:59.165181,deposit,17495.06,eur,api,486676,131994.0,sg,sg,5612.42,5843.5,1,0,0,0,DEV-0004-971,84.93.249.55,0,none
U-NORM-0040,ACC-0040,4598,2026-01-26 09:31:54.040732,buy,4177.97,usd,mobile,145153,49308.0,id,id,3881.43,4089.93,1,0,0,0,DEV-0040-142,82.64.225.67,0,none
U-NORM-0166,ACC-0166,4599,2026-01-26 10:04:16.150440,deposit,1394.95,sgd,web,119062,21010.0,id,id,2434.65,1338.45,4,1,0,0,DEV-0166-947,37.142.72.50,0,none
U-NORM-0023,ACC-0023,4600,2026-01-26 10:15:48.599922,deposit,4817.39,myr,api,59113,23827.0,gb,gb,1017.92,3915.82,1,0,0,0,DEV-0023-521,113.23.32.67,0,none
U-NORM-0017,ACC-0017,4601,2026-01-26 10:45:51.767426,withdrawal,2452.23,usd,web,146595,6161.0,my,sg,4842.35,1089.05,1,1,0,0,DEV-0017-179,34.115.227.3,0,none
U-NORM-0080,ACC-0080,4602,2026-01-26 11:31:11.354888,sell,3911.67,jpy,web,72973,15833.0,th,au,5296.72,2788.06,2,0,0,0,DEV-0080-511,32.77.105.114,0,none
U-NORM-0174,ACC-0174,4603,2026-01-26 12:01:08.952359,withdrawal,2053.44,myr,mobile,46351,39388.0,us,us,1868.18,1775.66,4,0,0,0,DEV-0174-121,116.137.104.88,0,none
U-NORM-0021,ACC-0021,4604,2026-01-26 12:26:33.302681,buy,18858.56,myr,api,312007,122534.0,au,au,33611.24,8681.64,3,0,0,0,DEV-0021-898,55.113.115.174,0,none
U-NORM-0071,ACC-0071,4605,2026-01-26 13:07:32.970191,sell,15472.7,myr,api,295271,166854.0,gb,gb,6879.72,3294.54,4,0,0,0,DEV-0071-430,158.190.84.37,0,none
U-NORM-0163,ACC-0163,4606,2026-01-26 13:11:50.595657,withdrawal,10042.74,myr,mobile,325469,120580.0,gb,gb,19517.87,7633.47,1,0,0,0,DEV-0163-844,116.73.116.1,0,none
U-NORM-0128,ACC-0128,4607,2026-01-26 13:22:45.742401,buy,17168.24,myr,web,264547,104490.0,us,us,8096.62,13794.92,2,0,0,0,DEV-0128-922,9.15.57.162,0,none
U-NORM-0113,ACC-0113,4608,2026-01-26 13:32:24.374156,sell,2336.25,eur,mobile,66046,23422.0,vn,vn,1259.27,233.29,1,0,0,0,DEV-0113-951,143.115.230.42,0,none
U-NORM-0076,ACC-0076,4609,2026-01-26 13:41:18.678967,sell,11189.86,jpy,mobile,399212,148233.0,us,us,16796.32,2161.88,3,0,0,0,DEV-0076-874,119.146.230.41,0,none
U-NORM-0025,ACC-0025,4610,2026-01-26 14:02:20.953917,deposit,1847.14,eur,api,103953,18362.0,sg,sg,899.43,845.55,3,0,0,0,DEV-0025-282,204.128.36.148,0,none
U-NORM-0040,ACC-0040,4611,2026-01-26 14:04:22.114429,deposit,1851.67,sgd,web,145153,49308.0,id,id,842.06,417.91,2,0,0,0,DEV-0040-142,82.64.225.67,0,none
U-NORM-0012,ACC-0012,4612,2026-01-26 14:18:19.760858,withdrawal,16920.26,myr,web,304692,50887.0,us,us,22796.51,3033.01,4,0,0,0,DEV-0012-564,34.212.233.145,0,none
U-NORM-0060,ACC-0060,4613,2026-01-26 14:18:38.467107,deposit,2704.29,eur,api,273670,86308.0,sg,sg,5062.28,2675.1,5,0,0,0,DEV-0060-523,130.230.134.225,0,none
U-NORM-0076,ACC-0076,4614,2026-01-26 14:27:32.785082,withdrawal,17193.79,eur,api,399212,148233.0,us,us,31416.76,7921.18,1,0,0,0,DEV-0076-874,119.146.230.41,0,none
U-NORM-0040,ACC-0040,4615,2026-01-26 14:34:49.838204,deposit,3060.17,sgd,web,145153,49308.0,id,id,423.71,643.82,2,0,0,0,DEV-0040-142,82.64.225.67,0,none
U-NORM-0112,ACC-0112,4616,2026-01-26 14:54:12.951683,deposit,354.3,gbp,mobile,46966,30035.0,vn,vn,447.62,335.65,2,0,0,0,DEV-0112-787,143.119.166.225,0,none
U-NORM-0119,ACC-0119,4617,2026-01-26 15:12:32.927428,deposit,1494.62,usd,web,401594,124215.0,gb,gb,2777.97,162.48,2,0,0,0,DEV-0119-438,204.232.205.151,0,none
U-NORM-0045,ACC-0045,4618,2026-01-26 15:15:25.534242,sell,5177.78,gbp,api,235687,168968.0,us,us,7182.79,4826.22,1,2,0,0,DEV-0045-669,219.225.27.49,0,none
U-NORM-0046,ACC-0046,4619,2026-01-26 15:26:44.597789,withdrawal,3259.71,eur,api,116479,38216.0,my,my,1142.22,2251.38,2,0,0,0,DEV-0046-935,5.96.13.54,0,none
U-NORM-0098,ACC-0098,4620,2026-01-26 15:34:02.092662,sell,1062.39,usd,mobile,145788,30391.0,cn,cn,1197.08,847.28,3,0,0,0,DEV-0098-537,179.178.182.193,0,none
U-NORM-0049,ACC-0049,4621,2026-01-26 15:43:54.010333,buy,1482.92,myr,mobile,40467,49844.0,vn,vn,2242.39,145.5,1,0,0,0,DEV-0049-192,209.155.113.60,0,none
U-NORM-0175,ACC-0175,4622,2026-01-26 15:44:24.107076,sell,2366.72,gbp,web,104275,10976.0,th,th,1468.89,1103.33,3,0,0,0,DEV-0175-173,173.77.100.57,0,none
U-NORM-0004,ACC-0004,4623,2026-01-26 15:52:41.714090,deposit,18671.72,jpy,mobile,486676,131994.0,sg,sg,26102.71,3533.09,0,0,0,0,DEV-0004-971,84.93.249.55,0,none
U-NORM-0065,ACC-0065,4624,2026-01-26 16:01:44.403614,sell,7203.44,eur,web,378170,195400.0,gb,gb,1349.04,1313.28,3,0,0,0,DEV-0065-832,220.71.142.201,0,none
U-NORM-0061,ACC-0061,4625,2026-01-26 16:05:51.781652,buy,1897.66,myr,web,44332,9432.0,us,us,472.23,654.79,2,0,0,0,DEV-0061-774,68.157.212.173,0,none
U-NORM-0093,ACC-0093,4626,2026-01-26 16:34:17.984906,withdrawal,11214.22,myr,web,250265,162244.0,sg,sg,1032.47,3208.04,1,0,0,0,DEV-0093-576,99.221.39.154,0,none
U-NORM-0069,ACC-0069,4627,2026-01-26 16:56:13.060217,buy,3048.65,gbp,mobile,35290,28586.0,jp,jp,2110.79,1603.26,2,0,0,0,DEV-0069-850,105.185.40.91,0,none
U-NORM-0168,ACC-0168,4628,2026-01-26 17:24:52.793783,withdrawal,1339.68,gbp,web,46903,47877.0,cn,cn,856.96,213.64,1,2,0,0,DEV-0168-535,111.222.227.132,0,none
U-NORM-0082,ACC-0082,4629,2026-01-26 17:36:58.987236,sell,3131.77,myr,web,317170,160947.0,gb,gb,1861.21,1510.65,2,0,0,0,DEV-0082-198,80.181.90.182,0,none
U-NORM-0195,ACC-0195,4630,2026-01-26 18:04:25.952855,withdrawal,3110.7,usd,web,55942,32225.0,jp,jp,2625.58,1759.58,1,0,0,0,DEV-0195-494,164.175.145.168,0,none
U-NORM-0110,ACC-0110,4631,2026-01-26 18:05:12.681213,withdrawal,3345.94,usd,mobile,52742,28553.0,cn,cn,4908.68,1036.68,1,0,0,0,DEV-0110-482,113.5.88.16,0,none
U-NORM-0093,ACC-0093,4632,2026-01-26 18:09:16.652021,buy,19314.4,myr,api,250265,162244.0,sg,sg,4510.54,7148.7,1,0,0,0,DEV-0093-576,99.221.39.154,0,none
U-NORM-0195,ACC-0195,4633,2026-01-26 18:10:48.404087,deposit,1416.52,eur,mobile,55942,32225.0,jp,jp,2299.33,551.56,5,0,0,0,DEV-0195-494,164.175.145.168,0,none
U-NORM-0070,ACC-0070,4634,2026-01-26 18:12:28.012605,buy,1806.18,gbp,mobile,94586,23069.0,gb,gb,1396.77,1589.82,0,0,0,0,DEV-0070-521,176.120.14.75,0,none
U-NORM-0009,ACC-0009,4635,2026-01-26 18:16:08.709028,sell,2362.53,eur,api,467013,176888.0,sg,sg,3199.43,1431.17,1,0,0,0,DEV-0009-469,18.10.199.224,0,none
